Player,Driving_Rank,Average_Drive_Distance,Year,Percent_Fairway_Hit,Percent_Greens_Hit,Top_10's,Percent_BreakPar_Rank,Avg_Score_Rank,Money_Rank,Percent_Par3_Bird,Percent_Par4_Bird,Percent_Par5_Bird,Avg_scoreB4cut,Masters_Top_10,Masters_Top_25
Jason Dufner,173.0,279.1,2015,65.68,64.2,1.0,147.0,143.0,116.0,12.39,15.33,36.36,72.06,0.0,0.0
Zach Johnson,173.0,279.1,2015,67.28,67.2,3.0,37.0,49.0,64.0,9.09,18.37,48.57,70.47,1.0,1.0
Tim Wilkinson,175.0,278.8,2015,62.26,61.86,,197.0,183.0,190.0,10.53,12.34,36.0,72.21,,
Bryce Molder,176.0,278.5,2015,61.11,61.11,1.0,112.0,110.0,98.0,12.5,15.41,41.09,71.42,,
Ricky Barnes,177.0,278.4,2015,50.34,56.08,,172.0,186.0,168.0,13.79,12.98,39.86,72.17,,
Ryan Moore,178.0,278.3,2015,67.79,66.2,3.0,20.0,42.0,9.0,15.86,18.48,42.22,69.85,0.0,1.0
Francesco Molinari,179.0,278.0,2015,76.75,69.92,1.0,156.0,43.0,117.0,11.48,14.67,40.0,71.0,,
Jerry Kelly,180.0,277.5,2015,66.94,62.54,2.0,104.0,33.0,82.0,13.99,16.49,39.32,71.04,,
Colt Knost,180.0,277.5,2015,71.7,69.44,1.0,80.0,49.0,92.0,13.87,15.72,44.44,71.3,,
Mark Hubbard,182.0,277.4,2015,64.45,69.11,,101.0,98.0,165.0,10.18,14.75,47.92,70.35,,
Ken Duke,182.0,277.4,2015,68.12,62.02,2.0,140.0,130.0,93.0,11.8,15.59,38.78,71.4,,
Freddie Jacobson,184.0,277.3,2015,62.7,60.75,1.0,194.0,149.0,131.0,9.3,15.19,29.2,71.37,,
Brian Stuard,185.0,277.2,2015,70.13,59.75,1.0,149.0,126.0,103.0,13.04,15.5,36.13,71.03,,
Brendon Todd,186.0,277.0,2015,68.57,66.1,2.0,108.0,56.0,63.0,13.92,13.02,48.18,70.23,0.0,0.0
Tim Clark,187.0,276.7,2015,71.78,69.32,1.0,11.0,25.0,36.0,14.13,21.48,40.48,69.83,,
Luke Donald,187.0,276.7,2015,54.69,63.79,1.0,199.0,143.0,125.0,5.31,12.77,39.56,71.24,0.0,0.0
Mark Wilson,189.0,276.4,2015,66.11,69.52,2.0,134.0,83.0,104.0,15.43,16.1,33.85,71.44,,
Jim Furyk,190.0,275.5,2015,72.0,70.28,1.0,149.0,111.0,89.0,15.29,15.08,32.89,70.27,0.0,0.0
Heath Slocum,191.0,275.3,2015,72.46,64.75,,146.0,149.0,182.0,10.08,14.81,40.57,71.5,,
K.J. Choi,191.0,275.3,2015,65.25,63.89,,159.0,147.0,139.0,6.92,18.26,33.93,71.11,,
Ryan Armour,193.0,274.9,2015,64.64,65.81,,97.0,178.0,195.0,14.15,16.97,37.36,72.0,,
Jon Curran,194.0,274.8,2015,67.79,66.79,3.0,171.0,94.0,73.0,12.9,14.71,35.48,71.06,,
Kevin Na,194.0,274.8,2015,60.0,63.7,4.0,48.0,40.0,22.0,17.32,16.7,39.87,69.92,0.0,1.0
Roberto Castro,196.0,274.7,2015,67.08,64.98,,196.0,188.0,198.0,10.53,12.55,35.0,73.13,,
Jason Bohn,196.0,274.7,2015,70.25,69.51,2.0,27.0,7.0,43.0,13.97,19.1,42.67,69.46,,
Brian Davis,198.0,274.4,2015,65.28,60.05,2.0,114.0,142.0,106.0,16.92,15.24,38.36,71.24,,
Zac Blair,199.0,273.6,2015,67.53,66.22,1.0,68.0,27.0,68.0,13.73,15.15,48.21,70.76,,
Chad Collins,200.0,273.1,2015,61.4,64.86,,120.0,30.0,100.0,14.72,14.46,40.85,70.42,,
David Toms,201.0,269.9,2015,76.67,65.17,1.0,127.0,51.0,136.0,20.37,16.3,27.78,70.53,,
Justin Leonard,202.0,268.9,2015,68.68,58.96,,206.0,149.0,196.0,11.02,12.05,27.27,71.65,,
Ben Curtis,203.0,267.3,2015,64.91,61.11,,162.0,191.0,201.0,9.09,15.74,38.24,72.87,,
Ben Crane,204.0,266.9,2015,69.73,61.34,,200.0,182.0,178.0,8.42,14.0,28.74,71.94,0.0,0.0
Billy Hurley III,205.0,266.1,2015,68.9,67.08,1.0,179.0,73.0,112.0,11.38,14.43,35.42,70.67,,
Mike Weir,206.0,265.2,2015,51.89,54.39,,162.0,206.0,193.0,6.41,15.1,41.67,74.24,0.0,0.0
Tony Finau,1.0,314.9,2016,51.05,65.72,2.0,97.0,62.0,41.0,9.64,14.72,52.78,70.96,,
J.B. Holmes,2.0,313.2,2016,53.69,66.67,2.0,28.0,100.0,44.0,15.05,18.33,44.32,70.38,1.0,1.0
Gary Woodland,3.0,313.1,2016,52.84,68.42,,79.0,82.0,103.0,5.77,16.25,56.25,70.25,,
Bubba Watson,4.0,311.1,2016,58.15,75.12,3.0,11.0,6.0,3.0,12.36,18.67,57.14,69.46,0.0,0.0
Dustin Johnson,5.0,310.1,2016,53.92,67.66,5.0,1.0,18.0,16.0,17.43,21.6,55.56,68.8,1.0,1.0
Rory McIlroy,6.0,309.0,2016,57.79,69.95,2.0,9.0,14.0,29.0,11.36,21.49,52.5,69.75,1.0,1.0
Jason Kokrak,7.0,308.9,2016,57.26,67.17,1.0,119.0,103.0,42.0,12.85,13.35,48.72,70.83,,
Ryan Palmer,8.0,308.5,2016,58.63,69.74,,36.0,39.0,102.0,12.1,17.29,52.34,69.82,,
Brooks Koepka,9.0,307.4,2016,57.22,68.65,3.0,15.0,47.0,38.0,11.01,21.89,44.9,70.18,0.0,1.0
Ollie Schniederjans,10.0,306.9,2016,46.26,66.67,,126.0,185.0,,7.14,16.06,46.05,71.46,,
Adam Scott,11.0,306.8,2016,57.91,72.62,4.0,1.0,1.0,1.0,21.43,20.33,60.87,69.0,0.0,0.0
Luke List,12.0,306.7,2016,51.38,68.38,2.0,105.0,58.0,79.0,10.69,14.67,51.49,70.5,,
Jamie Lovemark,12.0,306.7,2016,55.39,65.97,4.0,46.0,26.0,35.0,9.18,18.97,48.77,69.79,,
Hudson Swafford,14.0,306.6,2016,61.56,67.63,1.0,95.0,87.0,88.0,11.17,16.94,45.51,70.69,,
Ryo Ishikawa,15.0,306.2,2016,49.58,61.44,,58.0,181.0,186.0,14.71,20.33,35.71,71.83,,
Andrew Loupe,16.0,305.4,2016,46.5,64.95,3.0,19.0,120.0,58.0,15.2,18.39,50.0,70.68,,
Justin Rose,17.0,305.1,2016,60.59,70.2,3.0,16.0,18.0,46.0,13.48,16.14,55.95,69.62,1.0,1.0
Harold Varner III,18.0,304.7,2016,57.33,67.18,1.0,45.0,110.0,100.0,13.22,17.25,50.0,71.17,,
Byeong Hun An,19.0,304.5,2016,56.55,66.2,1.0,24.0,165.0,,12.5,17.5,47.92,71.33,,
Jason Day,20.0,304.1,2016,56.47,68.21,3.0,8.0,27.0,2.0,14.49,19.67,51.39,70.09,1.0,1.0
Brendan Steele,21.0,304.0,2016,60.53,70.47,1.0,40.0,43.0,55.0,9.87,19.25,46.97,69.17,,
Daniel Berger,22.0,303.3,2016,54.36,66.52,1.0,62.0,65.0,56.0,13.46,17.77,43.28,70.68,1.0,1.0
Charles Howell III,23.0,303.2,2016,53.72,69.34,4.0,60.0,10.0,27.0,10.0,17.19,50.55,69.24,,
Robert Garrigus,24.0,303.1,2016,49.28,67.33,,158.0,183.0,184.0,14.85,12.64,43.18,71.22,,
Jhonattan Vegas,25.0,302.7,2016,58.68,72.36,2.0,124.0,70.0,80.0,13.04,14.11,44.59,70.54,,
Nick Watney,26.0,302.6,2016,49.16,71.9,,108.0,65.0,152.0,13.24,14.94,43.75,70.36,,
Marc Leishman,27.0,302.0,2016,63.79,67.82,1.0,18.0,7.0,62.0,12.93,19.87,48.08,69.71,0.0,0.0
Charlie Beljan,28.0,301.8,2016,51.38,60.9,,214.0,214.0,225.0,6.6,11.48,27.17,74.16,,
Justin Thomas,28.0,301.8,2016,56.79,68.61,3.0,12.0,17.0,7.0,16.25,19.81,51.47,69.64,0.0,0.0
Patrick Rodgers,30.0,301.5,2016,58.7,70.5,2.0,48.0,57.0,59.0,10.59,18.1,48.61,70.73,,
Greg Owen,31.0,301.3,2016,61.37,71.73,1.0,114.0,137.0,108.0,13.26,16.91,40.0,71.23,,
Matt Jones,32.0,301.2,2016,59.58,65.52,,30.0,149.0,112.0,13.14,16.91,50.0,71.0,,
Graham DeLaet,32.0,301.2,2016,58.56,71.3,2.0,39.0,75.0,66.0,10.47,21.92,39.04,69.8,,
Scott Piercy,34.0,301.0,2016,59.89,69.15,1.0,23.0,65.0,52.0,13.51,19.55,46.21,69.95,0.0,0.0
Rickie Fowler,35.0,300.8,2016,62.03,73.7,5.0,6.0,2.0,15.0,11.21,20.0,59.62,68.88,0.0,0.0
Russell Henley,36.0,299.8,2016,65.58,69.36,3.0,102.0,51.0,68.0,14.07,17.87,38.39,70.83,,
Sean O'Hair,36.0,299.8,2016,61.82,67.12,1.0,63.0,20.0,85.0,9.33,18.53,47.54,70.17,,
Jimmy Walker,38.0,299.6,2016,52.4,66.83,3.0,13.0,22.0,34.0,9.77,20.0,57.89,69.32,0.0,0.0
Keegan Bradley,38.0,299.6,2016,63.88,70.37,1.0,141.0,112.0,132.0,10.66,15.41,43.0,70.95,0.0,0.0
Louis Oosthuizen,40.0,299.4,2016,58.85,69.44,2.0,94.0,171.0,24.0,16.67,13.24,44.64,71.63,0.0,1.0
Smylie Kaufman,41.0,298.9,2016,55.03,69.21,3.0,17.0,25.0,10.0,14.36,17.65,54.22,70.19,0.0,0.0
Phil Mickelson,42.0,298.8,2016,58.68,66.88,3.0,10.0,4.0,14.0,17.14,18.45,55.43,69.06,0.0,0.0
Lucas Glover,43.0,298.7,2016,66.15,73.28,1.0,67.0,38.0,86.0,11.7,18.91,41.78,70.36,,
Harris English,44.0,298.6,2016,58.19,67.2,2.0,71.0,54.0,49.0,14.12,16.06,47.22,70.04,0.0,0.0
Martin Laird,45.0,298.5,2016,55.12,66.4,1.0,81.0,107.0,95.0,12.94,17.12,43.24,70.16,,
Sergio Garcia,46.0,298.2,2016,58.84,73.02,1.0,48.0,27.0,36.0,11.9,19.09,43.24,70.17,0.0,0.0
Kevin Chappell,47.0,298.1,2016,61.01,69.07,2.0,63.0,48.0,23.0,15.03,19.16,37.12,70.08,,
Scott Pinckney,47.0,298.1,2016,62.83,70.8,,101.0,131.0,147.0,12.64,16.74,43.84,71.1,,
Branden Grace,49.0,297.8,2016,56.45,71.3,1.0,81.0,51.0,75.0,7.89,17.78,45.59,70.8,0.0,0.0
Ángel Cabrera,50.0,297.5,2016,55.07,61.83,,156.0,205.0,179.0,17.74,13.89,36.36,71.81,,
Nick Taylor,51.0,297.0,2016,56.14,66.54,1.0,99.0,79.0,115.0,14.75,17.77,37.5,70.57,,
Paul Casey,52.0,296.5,2016,64.01,72.22,2.0,33.0,31.0,70.0,12.5,18.38,47.83,70.14,1.0,1.0
Chesson Hadley,52.0,296.5,2016,60.18,64.44,,177.0,186.0,156.0,10.91,15.5,35.92,71.23,,
Will Wilcox,54.0,296.1,2016,58.06,62.87,2.0,88.0,94.0,90.0,12.1,18.3,41.41,70.89,,
Charl Schwartzel,55.0,296.0,2016,53.61,71.3,2.0,48.0,37.0,18.0,12.0,17.92,44.57,69.75,0.0,0.0
Ernie Els,56.0,295.8,2016,52.94,60.1,,155.0,197.0,171.0,12.22,14.78,40.79,71.83,0.0,0.0
Charley Hoffman,56.0,295.8,2016,50.47,63.26,,136.0,152.0,107.0,12.5,14.78,41.96,70.0,0.0,0.0
Morgan Hoffmann,58.0,295.7,2016,57.17,63.24,,108.0,145.0,133.0,10.14,16.39,48.15,71.04,,
Webb Simpson,59.0,295.6,2016,64.07,69.91,,42.0,30.0,127.0,9.18,20.08,46.25,69.93,0.0,0.0
Carlos Ortiz,60.0,295.5,2016,50.0,64.86,,80.0,180.0,166.0,14.47,16.93,42.31,71.78,,
Emiliano Grillo,61.0,295.1,2016,70.67,69.14,1.0,43.0,90.0,21.0,11.43,19.17,45.08,70.95,0.0,1.0
Jordan Spieth,62.0,295.0,2016,63.09,64.32,3.0,4.0,11.0,12.0,16.19,22.61,47.06,70.4,1.0,1.0
Stewart Cink,62.0,295.0,2016,60.6,70.8,,59.0,69.0,122.0,15.43,15.9,49.29,70.61,,
Bronson Burgoon,64.0,294.9,2016,55.34,66.26,,138.0,114.0,119.0,19.16,13.23,40.0,70.82,,
Seung-Yul Noh,64.0,294.9,2016,47.6,66.3,,56.0,112.0,123.0,8.7,17.99,51.35,70.55,,
Brett Stegmaier,66.0,294.5,2016,62.79,68.2,1.0,110.0,75.0,67.0,11.4,18.11,39.74,70.39,,
Shane Lowry,67.0,294.4,2016,64.46,65.38,1.0,141.0,181.0,82.0,21.9,12.55,36.96,71.4,0.0,0.0
Robert Streb,67.0,294.4,2016,57.34,66.22,,140.0,144.0,106.0,12.16,14.62,42.97,70.96,0.0,0.0
Hideki Matsuyama,69.0,294.2,2016,60.59,72.03,3.0,3.0,8.0,9.0,18.1,23.33,50.0,70.06,1.0,1.0
Scott Stallings,70.0,294.1,2016,55.94,65.08,1.0,159.0,160.0,130.0,9.15,16.67,38.79,71.78,,
Davis Love III,70.0,294.1,2016,67.61,66.67,,114.0,140.0,155.0,12.82,18.4,36.08,70.47,0.0,0.0
Henrik Stenson,72.0,294.0,2016,68.37,72.69,2.0,7.0,16.0,22.0,17.0,18.22,53.13,69.58,0.0,1.0
Billy Horschel,72.0,294.0,2016,60.32,67.28,2.0,34.0,123.0,72.0,10.19,22.03,40.22,70.47,0.0,1.0
Andres Gonzales,74.0,293.8,2016,48.5,63.73,,157.0,202.0,196.0,17.01,13.67,37.5,72.32,,
Brandt Snedeker,75.0,293.5,2016,58.06,68.18,4.0,20.0,13.0,5.0,13.95,21.49,42.24,70.45,1.0,1.0
Patrick Reed,75.0,293.5,2016,61.55,67.62,7.0,48.0,33.0,13.0,12.75,16.62,46.53,70.05,0.0,0.0
Derek Ernst,75.0,293.5,2016,59.68,65.23,,205.0,192.0,181.0,9.17,12.1,37.5,71.85,,
Sam Saunders,78.0,293.3,2016,59.45,64.87,,187.0,171.0,148.0,12.06,14.08,36.21,72.0,,
Anirban Lahiri,79.0,293.2,2016,54.52,65.0,,35.0,103.0,105.0,13.33,19.23,43.52,70.89,0.0,0.0
Michael Thompson,80.0,293.1,2016,58.86,65.56,,38.0,87.0,151.0,16.15,17.65,46.27,69.71,,
Si Woo Kim,81.0,292.5,2016,64.83,65.28,2.0,129.0,72.0,43.0,11.85,15.37,44.77,70.06,,
Hunter Mahan,82.0,292.4,2016,58.97,63.08,,147.0,173.0,154.0,5.43,17.68,38.98,71.43,0.0,0.0
Scott Brown,83.0,292.2,2016,63.23,66.04,4.0,111.0,116.0,47.0,15.21,14.86,43.78,70.47,,
James Hahn,84.0,292.1,2016,61.71,66.83,1.0,122.0,156.0,92.0,13.67,16.16,38.89,71.43,,
Rhein Gibson,84.0,292.1,2016,51.73,67.38,,198.0,201.0,192.0,10.4,12.38,38.18,72.04,,
Jim Herman,86.0,292.0,2016,69.16,69.86,2.0,93.0,73.0,17.0,9.42,17.52,45.12,70.1,0.0,0.0
Shawn Stefani,87.0,291.8,2016,54.32,66.03,,199.0,195.0,177.0,9.72,13.04,38.14,72.19,,
Bernd Wiesberger,88.0,291.7,2016,61.16,72.22,,141.0,127.0,,6.25,20.48,31.03,70.8,0.0,0.0
Rory Sabbatini,89.0,291.6,2016,62.32,63.58,,132.0,192.0,167.0,13.42,15.63,39.84,72.27,,
Jason Dufner,90.0,291.5,2016,64.48,69.95,3.0,22.0,20.0,19.0,13.81,18.76,51.41,69.62,0.0,0.0
Jonas Blixt,91.0,291.3,2016,57.64,61.25,2.0,97.0,136.0,48.0,13.02,16.15,43.92,70.77,,
Wes Roach,91.0,291.3,2016,61.03,64.0,,161.0,176.0,190.0,12.87,15.44,35.56,71.75,,
Luke Guthrie,93.0,291.1,2016,55.7,66.26,1.0,77.0,123.0,145.0,12.84,16.85,42.31,71.4,,
Ricky Barnes,93.0,291.1,2016,50.24,66.42,,99.0,80.0,142.0,16.94,17.12,38.51,70.45,,
John Senden,95.0,291.0,2016,57.58,68.73,1.0,112.0,103.0,125.0,11.27,18.28,38.79,70.43,,
Kevin Kisner,96.0,290.9,2016,70.67,70.68,4.0,5.0,3.0,4.0,15.0,22.45,50.86,68.9,0.0,0.0
Andrew Landry,97.0,290.8,2016,64.94,66.98,,195.0,179.0,216.0,10.96,11.48,39.71,71.5,,
George McNeill,97.0,290.8,2016,58.49,62.8,,149.0,195.0,160.0,13.54,17.5,32.05,71.95,,
Fabián Gómez,99.0,290.7,2016,62.6,70.06,2.0,81.0,46.0,20.0,16.43,15.82,45.69,70.73,,
Boo Weekley,100.0,290.6,2016,66.17,67.05,2.0,122.0,141.0,84.0,12.64,13.5,49.32,71.38,,
Patton Kizzire,101.0,290.5,2016,50.51,65.74,4.0,30.0,41.0,40.0,16.86,17.94,46.38,69.64,,
Tom Hoge,101.0,290.5,2016,58.06,64.41,1.0,178.0,127.0,146.0,10.6,15.52,36.89,71.0,,
Geoff Ogilvy,103.0,290.3,2016,58.73,64.32,,206.0,200.0,204.0,7.48,13.01,36.96,72.14,,
Aaron Baddeley,104.0,290.2,2016,54.74,63.33,3.0,57.0,61.0,83.0,15.53,17.52,41.22,70.38,,
Daniel Summerhays,104.0,290.2,2016,60.3,64.08,,55.0,48.0,91.0,10.73,17.96,48.63,70.19,,
Miguel Angel Carballo,104.0,290.2,2016,55.97,62.43,,48.0,189.0,199.0,9.41,18.89,46.05,72.0,,
Adam Hadwin,104.0,290.2,2016,63.31,66.93,1.0,90.0,85.0,89.0,19.41,15.84,39.58,70.37,,
Hunter Stewart,108.0,289.8,2016,61.18,61.44,1.0,131.0,142.0,,7.25,14.2,50.82,71.57,,
Sung Kang,109.0,289.7,2016,60.54,66.11,2.0,150.0,82.0,76.0,12.12,15.51,39.71,70.31,,
D.J. Trahan,110.0,289.6,2016,56.97,68.83,1.0,81.0,137.0,150.0,15.07,16.39,41.18,71.33,,
Steven Bowditch,110.0,289.6,2016,46.93,59.41,1.0,127.0,213.0,124.0,17.48,14.17,39.69,73.16,0.0,0.0
Francesco Molinari,110.0,289.6,2016,61.08,62.5,1.0,104.0,78.0,143.0,9.18,15.12,55.26,70.4,,
Pat Perez,113.0,289.5,2016,57.03,66.27,,117.0,167.0,194.0,20.35,13.13,42.55,71.38,,
Thomas Aiken,113.0,289.5,2016,74.18,71.21,,181.0,139.0,169.0,9.49,14.87,38.6,71.14,,
Vijay Singh,115.0,289.3,2016,59.85,61.69,1.0,164.0,127.0,134.0,8.26,14.7,47.73,71.21,0.0,0.0
Brian Harman,116.0,289.2,2016,62.69,65.74,1.0,107.0,99.0,71.0,14.43,17.52,38.27,70.24,,
Camilo Villegas,116.0,289.2,2016,52.16,64.86,,128.0,92.0,126.0,12.8,15.73,43.08,70.81,,
Kyle Stanley,116.0,289.2,2016,64.16,67.53,,106.0,110.0,120.0,16.22,17.19,37.84,70.54,,
Jamie Donaldson,119.0,289.0,2016,47.32,63.19,,183.0,150.0,128.0,18.75,12.79,34.62,69.88,0.0,1.0
Dawie van der Walt,120.0,288.9,2016,57.96,67.36,,78.0,103.0,149.0,16.77,16.71,41.79,70.68,,
Johnson Wagner,121.0,288.7,2016,64.29,72.22,1.0,72.0,44.0,101.0,12.12,17.43,45.54,70.7,,
Tyrone Van Aswegen,121.0,288.7,2016,54.02,65.42,1.0,151.0,132.0,74.0,14.89,15.01,37.76,70.68,,
Brendon de Jonge,121.0,288.7,2016,59.87,68.15,,189.0,123.0,136.0,10.44,13.13,41.89,71.26,,
Cameron Percy,121.0,288.7,2016,63.71,70.59,,192.0,134.0,170.0,8.7,13.14,40.32,71.64,,
Kyle Reifers,125.0,288.6,2016,63.66,69.17,2.0,47.0,65.0,65.0,11.54,18.76,45.76,70.3,,
Martin Piller,125.0,288.6,2016,60.21,65.64,,180.0,186.0,176.0,10.09,15.41,35.71,71.3,,
Matt Every,127.0,288.5,2016,55.87,63.89,,141.0,206.0,157.0,15.18,16.21,33.33,72.16,,
Danny Lee,128.0,288.4,2016,68.15,63.96,1.0,68.0,116.0,63.0,11.49,17.19,45.52,70.13,0.0,1.0
Derek Fathauer,128.0,288.4,2016,54.15,64.6,1.0,91.0,90.0,73.0,13.04,16.95,43.68,70.06,,
Hiroshi Iwata,130.0,288.3,2016,57.63,59.13,1.0,159.0,166.0,87.0,12.72,14.68,39.46,71.17,,
Ben Martin,131.0,288.2,2016,60.92,67.52,,44.0,62.0,111.0,13.38,17.11,50.0,70.79,,
Retief Goosen,131.0,288.2,2016,55.05,62.59,,189.0,148.0,141.0,16.13,11.86,37.5,70.94,,
Steve Marino,133.0,288.1,2016,57.7,67.51,1.0,173.0,173.0,96.0,15.04,13.83,36.84,70.76,,
Kevin Streelman,134.0,288.0,2016,63.47,72.38,1.0,69.0,85.0,51.0,15.65,17.07,40.91,70.81,0.0,0.0
Russell Knox,134.0,288.0,2016,68.44,73.22,2.0,86.0,27.0,6.0,14.01,16.87,42.65,70.17,0.0,0.0
Ian Poulter,134.0,288.0,2016,64.35,66.44,1.0,212.0,176.0,129.0,9.52,7.84,42.22,71.73,0.0,0.0
Chad Campbell,137.0,287.9,2016,64.5,68.48,2.0,134.0,54.0,77.0,14.94,13.54,45.77,70.41,,
Whee Kim,137.0,287.9,2016,63.46,64.95,,202.0,188.0,180.0,10.98,11.64,38.62,71.2,,
Padraig Harrington,139.0,287.7,2016,63.98,64.76,1.0,89.0,82.0,109.0,13.95,15.84,47.17,70.63,,
Jeff Overton,140.0,287.4,2016,59.27,65.58,1.0,153.0,56.0,116.0,13.25,16.7,35.66,70.26,,
Blayne Barber,141.0,287.2,2016,64.98,64.56,1.0,164.0,158.0,97.0,11.18,14.43,41.27,71.48,,
Cameron Smith,141.0,287.2,2016,61.18,63.25,,118.0,152.0,117.0,7.45,20.05,35.21,70.88,0.0,0.0
Steve Wheatcroft,143.0,286.7,2016,56.95,60.32,,191.0,170.0,175.0,10.4,13.32,40.71,71.29,,
Chez Reavie,143.0,286.7,2016,69.27,66.9,2.0,116.0,23.0,53.0,13.71,15.9,41.46,69.29,,
Troy Merritt,143.0,286.7,2016,63.7,63.72,1.0,73.0,107.0,60.0,18.11,15.32,43.1,71.21,0.0,0.0
David Lingmerth,143.0,286.7,2016,67.4,67.38,1.0,29.0,71.0,31.0,15.53,17.39,48.57,70.25,0.0,0.0
Bill Haas,147.0,286.6,2016,67.26,69.64,4.0,86.0,33.0,26.0,14.16,16.03,43.27,70.0,0.0,1.0
Jason Gore,148.0,286.5,2016,63.59,67.81,,61.0,100.0,118.0,14.91,19.8,35.77,69.96,,
Cameron Tringale,148.0,286.5,2016,61.75,65.74,1.0,69.0,97.0,64.0,11.64,16.13,48.46,70.74,,
Ryan Moore,150.0,286.3,2016,67.6,67.92,5.0,75.0,39.0,25.0,17.83,17.98,35.71,70.41,0.0,0.0
Carl Pettersson,150.0,286.3,2016,46.69,59.19,,182.0,191.0,200.0,11.32,15.99,32.26,72.05,,
Chris Stroud,152.0,286.2,2016,58.56,65.67,1.0,130.0,121.0,139.0,10.06,15.16,46.27,71.0,,
Jarrod Lyle,153.0,286.0,2016,52.19,59.57,,141.0,197.0,228.0,10.96,13.81,42.86,71.88,,
Erik Compton,154.0,285.9,2016,54.26,60.36,,164.0,190.0,162.0,10.67,15.64,38.1,71.88,,
J.J. Henry,155.0,285.8,2016,59.57,68.21,,196.0,184.0,153.0,9.22,14.44,34.13,70.95,,
Andres Romero,155.0,285.8,2016,57.4,66.32,1.0,133.0,114.0,159.0,15.38,14.72,38.33,71.67,,
Henrik Norlander,155.0,285.8,2016,62.64,69.27,,167.0,127.0,178.0,15.5,15.11,32.76,70.41,,
Andy Sullivan,155.0,285.8,2016,65.71,65.28,,141.0,163.0,,10.0,16.51,39.71,70.9,0.0,0.0
Will MacKenzie,159.0,285.4,2016,63.54,68.24,1.0,176.0,162.0,138.0,10.05,17.12,32.5,71.0,,
Chris Kirk,160.0,285.2,2016,58.23,66.16,1.0,186.0,159.0,69.0,5.3,13.14,47.32,71.25,0.0,0.0
Matt Kuchar,161.0,285.0,2016,63.22,68.15,2.0,24.0,15.0,57.0,13.71,17.92,52.04,70.0,0.0,1.0
Tyler Aldridge,162.0,284.8,2016,57.79,66.8,,151.0,154.0,131.0,14.69,14.92,37.84,71.3,,
Rod Pampling,163.0,284.7,2016,62.33,68.06,,167.0,156.0,203.0,15.38,13.04,37.1,71.15,,
Matthew Fitzpatrick,164.0,284.6,2016,69.39,66.67,1.0,48.0,100.0,,12.5,16.67,48.08,71.13,1.0,1.0
Zach Johnson,165.0,284.4,2016,64.65,70.83,3.0,48.0,33.0,50.0,13.89,18.09,45.65,70.24,0.0,0.0
Kelly Kraft,166.0,284.3,2016,56.78,69.05,,113.0,145.0,164.0,10.62,16.38,42.31,71.15,,
Rob Oppenheim,167.0,283.9,2016,52.89,64.1,,137.0,167.0,161.0,10.48,15.61,41.49,71.06,,
William McGirt,167.0,283.9,2016,66.27,69.84,3.0,30.0,24.0,39.0,18.93,18.79,40.71,70.31,,
John Huh,169.0,283.7,2016,67.03,67.03,3.0,95.0,50.0,54.0,16.49,14.96,46.05,70.48,,
Michael Kim,170.0,283.4,2016,58.51,63.43,,148.0,150.0,137.0,15.46,15.29,36.88,70.55,,
Roberto Castro,171.0,283.3,2016,68.72,71.16,2.0,81.0,41.0,81.0,13.45,16.48,44.59,69.54,,
Scott Langley,172.0,283.2,2016,65.16,65.19,,193.0,169.0,168.0,14.05,12.94,34.55,71.86,,
Spencer Levin,173.0,283.0,2016,65.74,68.25,1.0,103.0,51.0,98.0,14.57,17.73,38.41,70.5,,
Jason Bohn,174.0,282.8,2016,71.6,72.22,3.0,14.0,5.0,30.0,17.95,20.33,43.0,69.28,,
Justin Hicks,175.0,282.1,2016,67.34,66.98,,163.0,204.0,201.0,10.53,15.43,40.0,71.17,,
D.A. Points,176.0,282.0,2016,63.28,65.74,,124.0,173.0,189.0,12.37,16.19,39.77,71.11,,
Vaughn Taylor,176.0,282.0,2016,67.47,66.67,1.0,24.0,97.0,28.0,14.67,20.99,38.24,71.33,0.0,0.0
David Hearn,176.0,282.0,2016,66.72,69.19,1.0,119.0,89.0,110.0,16.2,17.2,34.46,70.3,,
Graeme McDowell,179.0,281.5,2016,71.31,66.88,3.0,37.0,36.0,11.0,11.76,17.96,52.44,70.69,0.0,0.0
Luke Donald,180.0,281.4,2016,54.58,67.57,,178.0,77.0,135.0,8.5,15.58,38.28,70.45,,
Chad Collins,180.0,281.4,2016,58.56,59.64,,208.0,197.0,195.0,12.23,12.04,33.62,72.0,,
Alex Cejka,182.0,281.2,2016,65.51,68.56,2.0,41.0,11.0,45.0,17.39,18.0,42.75,70.07,,
Kevin Na,183.0,281.1,2016,64.5,68.83,4.0,21.0,8.0,8.0,17.16,20.09,41.78,69.92,0.0,0.0
Mark Hubbard,184.0,280.9,2016,67.19,66.76,,139.0,80.0,99.0,9.39,16.11,43.07,70.0,,
Robert Allenby,185.0,280.8,2016,53.71,63.41,,213.0,212.0,223.0,11.02,10.46,28.57,73.3,,
Peter Malnati,186.0,280.7,2016,59.27,64.81,3.0,92.0,94.0,32.0,15.64,15.93,43.51,71.0,,
Brendon Todd,187.0,280.6,2016,64.89,59.84,,202.0,176.0,182.0,7.69,11.92,42.37,71.73,,
Stuart Appleby,187.0,280.6,2016,57.69,59.92,,202.0,142.0,165.0,7.89,15.13,33.72,71.28,,
Freddie Jacobson,189.0,280.4,2016,58.3,64.35,3.0,73.0,58.0,37.0,19.49,16.37,39.29,70.1,,
